0.297037 0.329458 0.289439 0.275261 0.310463 0.304288 0.323803 0.310288 0.350944 0.325418 0.311375 0.303298 0.303209 0.326841 0.334717 0.305685 0.302617 0.314223 0.317256 0.310248
0.395449 0.345362 0.310021 0.295346 0.347013 0.361863 0.348280 0.340221 0.330340 0.334361 0.330001 0.314931 0.320474 0.329225 0.354698 0.346507 0.339156 0.320682 0.323227 0.317864
0.261563 0.321654 0.352157 0.347889 0.321561 0.326152 0.342212 0.332988 0.313306 0.301000 0.321391 0.317991 0.312047 0.317250 0.306571 0.316730 0.334368 0.327936 0.333379 0.343248
0.498931 0.346274 0.332565 0.306771 0.356803 0.326910 0.303469 0.347431 0.315880 0.334278 0.351450 0.344444 0.353158 0.337447 0.350666 0.341362 0.324878 0.327253 0.332956 0.302661
0.301608 0.270524 0.242280 0.287965 0.319670 0.303600 0.276080 0.262300 0.255844 0.252718 0.261882 0.264291 0.258379 0.289935 0.293433 0.336317 0.302011 0.312043 0.298633 0.297757
0.365336 0.331752 0.322554 0.304241 0.274686 0.353358 0.313167 0.363123 0.347240 0.369500 0.394347 0.401426 0.388052 0.376192 0.348385 0.313830 0.316110 0.327976 0.322985 0.330371
0.346343 0.339949 0.271301 0.381078 0.305366 0.352482 0.306574 0.295065 0.289099 0.309742 0.296433 0.279117 0.291892 0.302259 0.305622 0.323700 0.331085 0.309044 0.318604 0.312473
0.325522 0.354319 0.329261 0.289684 0.342218 0.351525 0.316459 0.295697 0.284783 0.325021 0.330778 0.317731 0.342710 0.317021 0.306904 0.319627 0.324115 0.300244 0.321286 0.323069
0.447106 0.210917 0.346917 0.361566 0.331952 0.307120 0.313072 0.305968 0.343860 0.350370 0.336176 0.323618 0.304548 0.325779 0.342710 0.337364 0.329375 0.315461 0.309369 0.339766
0.581976 0.511523 0.419730 0.394760 0.316860 0.235472 0.243447 0.216225 0.181944 0.286364 0.290247 0.259745 0.254048 0.256884 0.233119 0.241878 0.255525 0.272514 0.280642 0.314084
0.498931 0.346274 0.372531 0.346649 0.309275 0.328109 0.293592 0.284512 0.274219 0.270983 0.302933 0.321100 0.336539 0.289908 0.298343 0.294743 0.299471 0.307936 0.291847 0.287233
0.500000 0.321802 0.312552 0.298785 0.319658 0.294361 0.283926 0.317174 0.322190 0.297480 0.279082 0.285230 0.350920 0.370584 0.334421 0.353301 0.341478 0.349169 0.340583 0.325909
0.395449 0.403067 0.313015 0.296947 0.283156 0.297392 0.334711 0.314520 0.308378 0.312527 0.317253 0.308061 0.300260 0.303883 0.314742 0.321633 0.325716 0.309009 0.318186 0.304858
0.500000 0.372811 0.442681 0.338816 0.363245 0.317997 0.312515 0.294283 0.332912 0.318456 0.291427 0.329511 0.345580 0.323855 0.312572 0.299728 0.291505 0.286934 0.288363 0.282135
0.301608 0.372811 0.350986 0.372413 0.339794 0.342630 0.306212 0.352342 0.325889 0.321050 0.288424 0.297520 0.306014 0.296532 0.299131 0.321658 0.332708 0.340953 0.332983 0.318859
0.500000 0.225381 0.270174 0.394013 0.310749 0.302298 0.279824 0.273848 0.265087 0.287695 0.345162 0.320999 0.337483 0.356518 0.325282 0.328606 0.332303 0.306723 0.329515 0.318680
0.498931 0.264196 0.261725 0.268132 0.330258 0.294122 0.299301 0.325298 0.312689 0.331580 0.324670 0.318922 0.294952 0.287937 0.294744 0.315341 0.318963 0.311547 0.299364 0.304612
0.498931 0.395449 0.301608 0.372811 0.299469 0.270524 0.299174 0.273813 0.259828 0.253819 0.294341 0.315628 0.365931 0.357664 0.330522 0.324153 0.277707 0.298191 0.304099 0.327477
0.395449 0.287365 0.298269 0.304783 0.333158 0.342401 0.319799 0.345035 0.327668 0.309353 0.318062 0.308121 0.305877 0.315809 0.302594 0.321687 0.318018 0.317237 0.311390 0.308348
0.447106 0.454941 0.389558 0.402929 0.334909 0.320531 0.346344 0.339644 0.346073 0.343868 0.339203 0.323476 0.346107 0.362173 0.366265 0.419200 0.394982 0.365910 0.391066 0.395025
0.389085 0.349673 0.353708 0.344817 0.316186 0.322651 0.334256 0.332444 0.315778 0.306470 0.283497 0.322777 0.314130 0.330559 0.321748 0.291375 0.302454 0.322285 0.318732 0.315697
0.301608 0.307561 0.299404 0.301939 0.323635 0.310215 0.336766 0.313643 0.303965 0.312823 0.317422 0.331990 0.312709 0.319664 0.341111 0.331817 0.311426 0.300744 0.300858 0.308108
0.350986 0.266353 0.239865 0.302698 0.333155 0.311554 0.289411 0.298656 0.284185 0.311362 0.301388 0.300398 0.323450 0.328105 0.326562 0.321342 0.308466 0.296717 0.310112 0.306877
0.500000 0.447106 0.319236 0.291790 0.283295 0.315686 0.348977 0.359271 0.314054 0.310906 0.296523 0.312118 0.315964 0.311963 0.305199 0.314679 0.317987 0.305189 0.323265 0.333826
0.424870 0.332565 0.306771 0.271946 0.285982 0.338019 0.318689 0.344522 0.336555 0.342992 0.298358 0.316721 0.307323 0.302319 0.335103 0.326288 0.307998 0.293171 0.295212 0.302027
0.447106 0.301608 0.372811 0.317104 0.377994 0.323245 0.331870 0.304400 0.310103 0.294867 0.332192 0.312162 0.341789 0.330774 0.325308 0.312164 0.322565 0.327719 0.315578 0.307569
0.498931 0.346274 0.278091 0.230339 0.269135 0.258483 0.286245 0.295761 0.353829 0.334981 0.333458 0.306179 0.331225 0.343759 0.294925 0.301781 0.297711 0.300952 0.301928 0.293074
0.500000 0.372811 0.299174 0.313593 0.299291 0.295551 0.275298 0.324410 0.308901 0.369162 0.320337 0.368745 0.310627 0.295311 0.291814 0.304260 0.313730 0.312898 0.306359 0.322379
0.333349 0.299469 0.388438 0.313508 0.344816 0.341481 0.323710 0.350362 0.304277 0.322207 0.291498 0.299792 0.331786 0.313123 0.294089 0.293356 0.323512 0.340110 0.332957 0.343678
0.395449 0.314336 0.310978 0.271140 0.286621 0.305108 0.303621 0.343123 0.328175 0.309572 0.314313 0.319653 0.314490 0.335235 0.317560 0.331251 0.307549 0.304140 0.293550 0.288786
0.343200 0.318101 0.334669 0.334024 0.365384 0.338691 0.348932 0.336758 0.326184 0.335328 0.313067 0.324993 0.338334 0.320718 0.297169 0.320593 0.314274 0.323669 0.317194 0.352394
0.346274 0.301608 0.319173 0.381857 0.327286 0.366399 0.345946 0.305965 0.299102 0.315203 0.320795 0.309667 0.331159 0.292021 0.308195 0.292533 0.295716 0.316916 0.319466 0.287174
0.261563 0.300082 0.281056 0.318151 0.310291 0.275664 0.299426 0.294166 0.311358 0.275959 0.287086 0.299929 0.279291 0.286443 0.282631 0.302485 0.318811 0.285269 0.338839 0.333709
0.299469 0.332317 0.289421 0.310009 0.300249 0.292425 0.321957 0.282276 0.305059 0.293227 0.316331 0.317617 0.310452 0.325155 0.316664 0.309047 0.314362 0.313853 0.307453 0.301444
0.498931 0.447106 0.338816 0.256875 0.319668 0.309046 0.315758 0.314972 0.303292 0.319504 0.323511 0.325928 0.320831 0.312680 0.337150 0.327203 0.313094 0.306851 0.303730 0.300436
0.395449 0.301608 0.372811 0.319173 0.345374 0.332218 0.308139 0.330659 0.305486 0.310422 0.314462 0.342345 0.330716 0.335763 0.270816 0.260962 0.278441 0.308777 0.332883 0.336807
0.498931 0.447106 0.346274 0.325522 0.294717 0.289840 0.266202 0.282522 0.271097 0.265448 0.279139 0.346510 0.331870 0.304321 0.323902 0.337939 0.327607 0.306448 0.306200 0.311434
0.500000 0.395449 0.346274 0.331151 0.341187 0.329743 0.366549 0.376772 0.359687 0.332070 0.350573 0.316052 0.302363 0.311919 0.335762 0.343625 0.315431 0.310006 0.314764 0.314451
0.498931 0.298053 0.370314 0.312896 0.323306 0.291040 0.307197 0.312471 0.295531 0.309325 0.314269 0.342891 0.325154 0.355218 0.346654 0.351255 0.355986 0.337675 0.345949 0.332168
0.500000 0.325522 0.351298 0.348182 0.309435 0.299430 0.306934 0.330698 0.412030 0.336055 0.329589 0.316701 0.310320 0.309771 0.301197 0.330812 0.334181 0.323653 0.354320 0.339507
0.498931 0.301608 0.261563 0.289820 0.255753 0.222487 0.245587 0.233678 0.284150 0.300867 0.302573 0.295622 0.296343 0.288979 0.300937 0.266582 0.269121 0.253749 0.291058 0.294007
0.447106 0.325344 0.286748 0.376466 0.356160 0.338735 0.313539 0.307532 0.362354 0.314491 0.333844 0.356043 0.375832 0.362082 0.349339 0.339524 0.318231 0.300779 0.332890 0.340897
0.447106 0.326611 0.385126 0.355622 0.337624 0.346813 0.331912 0.345939 0.306132 0.305936 0.284791 0.287080 0.282645 0.296583 0.312691 0.332232 0.315651 0.324510 0.324556 0.312630
0.498931 0.447106 0.346457 0.321326 0.331060 0.362451 0.341203 0.358789 0.356743 0.357214 0.301062 0.354274 0.348375 0.308833 0.296349 0.293287 0.348538 0.335049 0.360047 0.357596
0.346274 0.319173 0.332037 0.359141 0.310013 0.294286 0.313803 0.346049 0.336934 0.402949 0.341831 0.316037 0.307741 0.324082 0.296000 0.301492 0.298350 0.281407 0.318706 0.295538
